qtype_Computational,qtype_Descriptive,qtype_Differentiate,qtype_Discrete,qtype_Mathematical,qtype_Other,qtype_Proof,qtype_Statistical,qtype_What,keyword_count,keyword_tfidf,sentence_count,readability_scores,avg_word_length,difficulty_level_encoded
0,0,0,0,0,1,0,0,0,3,5.924120142,1,32.89230769,6.2,1
0,1,0,0,0,0,0,0,0,5,3.465995082,1,22.58181818,5.6,1
0,1,0,0,0,0,0,0,0,6,3.30496723,2,30.7,5.5,0
0,0,0,0,0,1,0,0,0,5,3.726271418,2,26.92941176,5.6,0
0,1,0,0,0,0,0,0,0,5,4.218561707,1,32.89230769,5.25,1
0,0,0,1,0,0,0,0,0,6,4.135810971,2,24.57647059,6.571428571,1
0,1,0,0,0,0,0,0,0,6,4.394323334,2,23.6,5.5,2
0,1,0,0,0,0,0,0,0,3,3.675887515,1,30.26666667,4.666666667,2
0,0,0,0,1,0,0,0,0,6,5.136063452,1,33.9,4.428571429,1
0,1,0,0,0,0,0,0,0,5,3.154874719,1,29.85454545,5.666666667,0
0,0,0,0,0,1,0,0,0,6,3.488207321,2,25.65714286,6.833333333,0
0,1,0,0,0,0,0,0,0,5,3.979450611,1,21.46666667,6.4,1
0,1,0,0,0,0,0,0,0,3,3.432717605,1,29.85454545,7.666666667,0
0,1,0,0,0,0,0,0,0,6,3.833692091,1,26.73846154,5.666666667,0
0,0,0,0,0,0,0,1,0,4,3.854020519,1,26.73846154,5.833333333,1
0,1,0,0,0,0,0,0,0,4,3.737551301,1,33.49090909,5.166666667,1
0,1,0,0,0,0,0,0,0,5,3.714732883,1,28.45714286,5.857142857,0
0,0,0,0,0,1,0,0,0,4,3.49908774,1,26.73846154,5,0
0,1,0,0,0,0,0,0,0,6,2.9747226,1,26.73846154,5,1
0,0,0,0,0,1,0,0,0,4,4.65289226,1,28.45714286,4.571428571,1
0,1,0,0,0,0,0,0,0,6,3.672159245,1,33.86666667,5.272727273,0
0,0,0,0,0,1,0,0,0,3,3.937829477,1,37.12727273,5.6,0
0,1,0,0,0,0,0,0,0,5,3.723952672,1,28.45714286,5.428571429,1
0,1,0,0,0,0,0,0,0,6,4.519181651,1,33.9,5,2
0,0,0,0,0,1,0,0,0,5,5.096202274,1,31.64444444,5.428571429,1
1,0,0,0,0,0,0,0,0,8,4.190841375,1,32.86315789,6.1,0
0,0,0,0,0,1,0,0,0,5,3.77482386,2,20.7,5.5,0
0,1,0,0,0,0,0,0,0,6,3.912701478,1,35.03529412,4.888888889,1
0,1,0,0,0,0,0,0,0,5,3.225310585,1,29.81538462,5.142857143,2
0,0,0,0,0,1,0,0,0,6,3.346258331,2,28.04444444,6.142857143,1
1,0,0,0,0,0,0,0,0,4,3.940430028,2,27.21538462,6,1
0,0,0,0,1,0,0,0,0,8,3.933044772,2,27.05714286,5.777777778,1
1,0,0,0,0,0,0,0,0,5,3.199079295,1,26.21818182,5.666666667,1
0,0,0,0,0,1,0,0,0,7,4.546874819,2,23.24761905,5,1
0,1,0,0,0,0,0,0,0,5,4.1762324,1,23.66153846,6,2
0,0,0,0,0,1,0,0,0,5,3.099636991,1,31.31428571,6.8,1
0,1,0,0,0,0,0,0,0,6,3.769197509,1,31.4,5.111111111,0
0,0,0,0,1,0,0,0,0,5,3.258406706,2,21.66666667,5.166666667,0
0,1,0,0,0,0,0,0,0,4,4.147400742,1,28,5.6,2
0,1,0,0,0,0,0,0,0,4,3.335208624,2,27.21538462,5.2,2
1,0,0,0,0,0,0,0,0,4,3.990375324,1,28.13333333,6,1
0,0,0,0,0,1,0,0,0,5,3.746196606,2,30.7,5.833333333,2
1,0,0,0,0,0,0,0,0,6,3.731235276,1,27.33333333,5,1
0,1,0,0,0,0,0,0,0,5,3.232664352,1,31.46666667,5.2,0
0,1,0,0,0,0,0,0,0,5,4.069847636,1,26.21818182,5.8,1
0,0,0,0,0,1,0,0,0,6,3.951105266,2,23.6,4.875,0
0,1,0,0,0,0,0,0,0,5,3.311727319,1,34.8,5.285714286,1
0,1,0,0,0,0,0,0,0,4,3.392537488,1,29.81538462,6.5,2
1,0,0,0,0,0,0,0,0,7,4.270334362,1,36.08888889,5.4,2
0,0,0,0,0,1,0,0,0,4,3.574916195,1,29.81538462,6,0
1,0,0,0,0,0,0,0,0,5,3.568661429,1,24.8,6,0
0,1,0,0,0,0,0,0,0,4,2.805605775,1,29.85454545,6.8,0
1,0,0,0,0,0,0,0,0,4,3.729842646,1,32,6.5,1
0,0,0,0,0,1,0,0,0,5,5.924120142,1,36.08888889,5,2
0,1,0,0,0,0,0,0,0,5,3.701212939,1,29.81538462,5.857142857,1
0,0,0,0,0,1,0,0,0,6,3.477553343,2,24.33333333,7.666666667,1
1,0,0,0,0,0,0,0,0,5,3.198845097,1,29.81538462,5.428571429,1
0,1,0,0,0,0,0,0,0,6,3.501354292,1,33.86666667,4.888888889,1
0,0,0,0,0,1,0,0,0,3,3.085613769,1,34.71111111,7,0
0,1,0,0,0,0,0,0,0,6,4.908624,1,26.4,5.75,2
0,0,0,0,0,1,0,0,0,7,3.895045531,2,27.20869565,4.444444444,1
1,0,0,0,0,0,0,0,0,5,3.812740576,1,28.13333333,6,2
0,0,0,0,0,1,0,0,0,4,6.846316124,2,24.33333333,5,0
0,0,0,0,0,1,0,0,0,3,4.416002534,1,28.45714286,4.142857143,0
1,0,0,0,0,0,0,0,0,3,3.432360776,1,28.2,6.4,2
0,0,0,0,0,0,0,0,1,2,4.374613627,1,25.82222222,5.75,1
0,1,0,0,0,0,0,0,0,5,3.208662897,1,29.81538462,4.428571429,0
0,1,0,0,0,0,0,0,0,5,3.008654315,1,31.31428571,7.4,1
0,1,0,0,0,0,0,0,0,5,3.908436301,1,38.13333333,6.714285714,0
0,0,0,0,0,1,0,0,0,3,4.702609877,1,26.73846154,3.833333333,1
0,0,0,0,0,1,0,0,0,4,4.122227227,1,34.17142857,5.2,1
0,1,0,0,0,0,0,0,0,6,4.528136295,1,28.45714286,6,2
0,0,0,0,0,1,0,0,0,4,4.154423558,1,26.73846154,4.166666667,0
0,0,0,0,0,1,0,0,0,5,3.455202564,1,34.17142857,4.666666667,0
0,1,0,0,0,0,0,0,0,4,3.257378935,1,37.12727273,7,2
0,1,0,0,0,0,0,0,0,13,5.105120407,2,37.65,5.631578947,2
0,1,0,0,0,0,0,0,0,6,4.188545246,1,40.53333333,6.090909091,2
0,1,0,0,0,0,0,0,0,4,5.567052449,3,26.92121212,6.166666667,2
0,0,1,0,0,0,0,0,0,4,4.99229963,1,34.71111111,9,1
0,1,0,0,0,0,0,0,0,7,3.878369423,2,32.33333333,6.888888889,1
0,1,0,0,0,0,0,0,0,13,6.252521933,2,35.15,4.8,2
0,1,0,0,0,0,0,0,0,7,4.68442215,1,42.93333333,5.428571429,2
0,1,0,0,0,0,0,0,0,9,4.309657716,1,40.50434783,6.307692308,2
0,1,0,0,0,0,0,0,0,4,3.485285951,1,33.49090909,6.125,1
0,1,0,0,0,0,0,0,0,7,3.836898315,2,30.26666667,5.7,1
0,1,0,0,0,0,0,0,0,3,4.326773611,2,24.01818182,7.6,0
0,1,0,0,0,0,0,0,0,3,3.910106603,2,26,7.25,0
0,1,0,0,0,0,0,0,0,4,3.257378935,1,37.12727273,7,2
0,1,0,0,0,0,0,0,0,13,5.105120407,2,37.65,5.631578947,2
0,1,0,0,0,0,0,0,0,6,4.188545246,1,40.53333333,6.090909091,2
0,1,0,0,0,0,0,0,0,4,5.567052449,3,26.92121212,6.166666667,1
0,0,1,0,0,0,0,0,0,4,4.99229963,1,34.71111111,9,1
0,1,0,0,0,0,0,0,0,7,3.878369423,2,32.33333333,6.888888889,0
0,1,0,0,0,0,0,0,0,13,6.252521933,2,35.15,4.8,2
0,1,0,0,0,0,0,0,0,7,4.68442215,1,42.93333333,5.428571429,2
0,1,0,0,0,0,0,0,0,9,4.309657716,1,40.50434783,6.307692308,2
0,1,0,0,0,0,0,0,0,4,3.485285951,1,33.49090909,6.125,0
0,1,0,0,0,0,0,0,0,7,3.836898315,2,30.26666667,5.7,2
0,1,0,0,0,0,0,0,0,3,4.326773611,2,24.01818182,7.6,0
0,1,0,0,0,0,0,0,0,3,3.910106603,2,26,7.25,0
0,1,0,0,0,0,0,0,0,4,3.477798585,1,34.71111111,8,2
0,1,0,0,0,0,0,0,0,5,3.380257944,1,31.46666667,7.6,0
0,1,0,0,0,0,0,0,0,4,3.508076145,1,33.49090909,5.5,0
0,0,1,0,0,0,0,0,0,3,3.8258782,1,37.08571429,12,0
0,0,0,0,0,0,0,1,0,2,4.921170171,1,33.49090909,7.2,1
0,1,0,0,0,0,0,0,0,5,3.242254806,1,32,7.833333333,1
0,1,0,0,0,0,0,0,0,4,3.125461869,1,38.13333333,6.571428571,0
0,1,0,0,0,0,0,0,0,6,3.45997651,1,34.17142857,5.888888889,1
0,0,0,0,0,1,0,0,0,3,3.82684239,1,31.46666667,6.8,0
0,1,0,0,0,0,0,0,0,4,4.91171448,1,34.8,6.5,0
0,1,0,0,0,0,0,0,0,4,4.04584298,2,30.29230769,5.2,1
0,1,0,0,0,0,0,0,0,4,3.391465034,1,29.85454545,7.6,0
0,1,0,0,0,0,0,0,0,4,3.391469962,1,35.96923077,5.1,1
0,1,0,0,0,0,0,0,0,4,2.716136201,1,30.26666667,8.6,0
0,1,0,0,0,0,0,0,0,3,3.624769733,1,34.71111111,7.4,0
0,1,0,0,0,0,0,0,0,6,3.606989555,1,31.4,5.8,1
0,1,0,0,0,0,0,0,0,4,2.897671314,1,26.21818182,8.6,0
0,0,0,0,1,0,0,0,0,2,4.864627601,1,33.49090909,6.2,0
0,0,1,0,0,0,0,0,0,4,4.288874795,1,36,7,0
0,0,0,0,0,1,0,0,0,3,3.488677896,1,29.85454545,10.66666667,0
1,0,0,0,0,0,0,0,0,7,3.50216945,1,31.4,5.777777778,1
0,1,0,0,0,0,0,0,0,3,3.692965038,1,34.71111111,5.2,1
0,1,0,0,0,0,0,0,0,4,3.482282669,1,32,7.6,0
0,0,0,0,1,0,0,0,0,2,4.945720623,1,33.49090909,6.2,0
0,1,0,0,0,0,0,0,0,5,3.244157377,1,29.81538462,6.142857143,0
0,1,0,0,0,0,0,0,0,5,3.543371328,1,41.46666667,6.285714286,0
0,0,0,0,0,1,0,0,0,3,3.484017886,1,31.46666667,6.6,0
0,1,0,0,0,0,0,0,0,4,3.683262752,1,34.8,6.5,0
0,1,0,0,0,0,0,0,0,7,3.58632262,1,31.4,5.555555556,1
0,0,0,0,1,0,0,0,0,3,4.158801454,1,34.17142857,7.833333333,1
0,1,0,0,0,0,0,0,0,5,4.98555001,1,37.02857143,6,0
0,1,0,0,0,0,0,0,0,4,3.646879512,1,33.49090909,6.166666667,1
0,1,0,0,0,0,0,0,0,4,4.01075907,1,31.46666667,8.333333333,1
0,1,0,0,0,0,0,0,0,4,3.301320749,1,30.26666667,7.4,0
0,0,1,0,0,0,0,0,0,3,4.410327795,1,37.08571429,6,0
0,0,0,0,0,1,0,0,0,3,3.691941714,1,29.85454545,6.75,0
0,1,0,0,0,0,0,0,0,6,3.601799684,1,34.96842105,5.5,1
0,1,0,0,0,0,0,0,0,5,3.88619755,1,33.49090909,8,0
0,0,0,0,0,1,0,0,0,3,3.008562689,1,31.46666667,6.4,0
0,1,0,0,0,0,0,0,0,5,3.811374955,1,31.31428571,6.875,0
0,1,0,0,0,0,0,0,0,5,4.589394254,1,29.81538462,3.714285714,0
1,0,0,0,0,0,0,0,0,5,3.517211334,1,38.31111111,5.461538462,2
0,1,0,0,0,0,0,0,0,4,3.412814828,1,33.49090909,7.333333333,1
0,0,0,0,0,1,0,0,0,5,3.842786877,1,35.33333333,7.333333333,0
0,1,0,0,0,0,0,0,0,4,2.74055674,1,32,8.4,1
0,0,0,0,0,1,0,0,0,3,3.284932275,1,29.81538462,6,0
0,1,0,0,0,0,0,0,0,7,3.518519172,1,34.96842105,5,1
0,1,0,0,0,0,0,0,0,6,4.070603968,1,36.4,6.222222222,1
0,0,0,0,0,1,0,0,0,3,4.36175345,1,32.89230769,8,1
0,0,1,0,0,0,0,0,0,3,3.565703165,1,38.2,8,0
0,0,0,0,0,1,0,0,0,4,4.036146416,1,29.81538462,8,0
0,1,0,0,0,0,0,0,0,7,3.722676216,1,27.97647059,5.1,1
0,1,0,0,0,0,0,0,0,3,3.136675882,1,30.26666667,6.8,1
0,0,0,0,0,1,0,0,0,3,3.87192513,1,41.46666667,6.6,0
0,1,0,0,0,0,0,0,0,4,3.35502887,1,28,6.8,0
0,1,0,0,0,0,0,0,0,5,2.891542219,1,31.31428571,6,1
0,1,0,0,0,0,0,0,0,4,3.203666954,1,33.2,8.8,1
0,1,0,0,0,0,0,0,0,4,3.226199621,1,33.49090909,7.5,1
0,0,0,0,0,0,0,1,0,3,3.642575577,1,26.73846154,7.4,0
0,1,0,0,0,0,0,0,0,4,3.638794628,1,38.2,6.6,0
0,0,0,0,0,1,0,0,0,2,3.611283555,1,36,7.5,0
1,0,0,0,0,0,0,0,0,5,3.371238856,1,32.89230769,6.75,1
0,1,0,0,0,0,0,0,0,4,3.105870463,1,29.85454545,6.8,1
0,1,0,0,0,0,0,0,0,4,4.114572068,1,37.12727273,7.833333333,2
0,0,0,0,0,1,0,0,0,4,3.656298379,1,34.8,6.4,0
1,0,0,0,0,0,0,0,0,5,3.27715998,1,32.89230769,5.875,0
0,1,0,0,0,0,0,0,0,4,3.756863339,1,29.85454545,6.4,0
0,0,0,0,1,0,0,0,0,3,4.772721136,1,33.49090909,8.8,0
0,1,0,0,0,0,0,0,0,6,3.404640568,1,36,5.833333333,1
0,0,0,0,0,1,0,0,0,3,4.036017399,1,31.46666667,7,0
0,1,0,0,0,0,0,0,0,4,3.465606446,1,26.21818182,7.2,1
0,1,0,0,0,0,0,0,0,5,3.15065559,1,34.17142857,5.666666667,1
0,1,0,0,0,0,0,0,0,4,3.430162193,1,33.49090909,7.333333333,1
0,0,0,0,1,0,0,0,0,3,3.808891385,1,29.81538462,6.833333333,0
0,1,0,0,0,0,0,0,0,5,3.781264724,1,29.81538462,7,2
0,0,0,0,0,1,0,0,0,3,4.501455072,1,29.81538462,5.4,2
0,1,0,0,0,0,0,0,0,5,3.430902501,1,37.02857143,6,2
0,1,0,0,0,0,0,0,0,5,3.394523944,1,37.12727273,8,1
0,0,0,0,0,1,0,0,0,4,3.97622491,1,28.13333333,8.75,0
0,1,0,0,0,0,0,0,0,4,3.385261503,1,24,8.5,1
0,1,0,0,0,0,0,0,0,5,3.943057183,1,31.4,6.2,1
0,1,0,0,0,0,0,0,0,4,3.692330448,1,33.49090909,7.333333333,2
0,0,0,0,0,1,0,0,0,4,4.483235447,1,34.17142857,8.428571429,2
0,1,0,0,0,0,0,0,0,6,3.355005732,1,36.4,5.272727273,1
0,1,0,0,0,0,0,0,0,6,3.568711211,1,37.12727273,8.5,1
0,0,0,0,1,0,0,0,0,3,4.598391529,1,32.89230769,5.833333333,2
0,1,0,0,0,0,0,0,0,4,3.643244397,1,33.49090909,6.4,1
0,0,0,0,0,1,0,0,0,3,3.380720072,1,32.89230769,7.2,0
0,1,0,0,0,0,0,0,0,4,3.157747985,1,26.21818182,7.6,1
0,1,0,0,0,0,0,0,0,4,3.084691747,1,34.8,5.444444444,1
0,1,0,0,0,0,0,0,0,4,3.238152447,1,33.2,8,1
0,1,0,0,0,0,0,0,0,4,3.557372511,1,36,7.6,2
0,1,0,0,0,0,0,0,0,5,4.53186388,1,35.33333333,8,1
0,1,0,0,0,0,0,0,0,4,3.471314368,1,32.89230769,5.444444444,1
0,1,0,0,0,0,0,0,0,5,3.606134364,1,32,9,1
0,0,0,0,0,1,0,0,0,3,4.367171065,1,34.71111111,4,0
0,1,0,0,0,0,0,0,0,6,3.715923977,1,34.17142857,7.428571429,1
0,0,0,0,0,0,0,1,0,3,3.809180368,1,31.46666667,7.25,0
0,1,0,0,0,0,0,0,0,6,2.932309549,1,33.49090909,8,0
0,0,0,0,0,1,0,0,0,3,3.888270118,1,28.13333333,7.25,0
0,1,0,0,0,0,0,0,0,4,3.314852085,1,29.85454545,7,0
0,1,0,0,0,0,0,0,0,5,3.400799123,1,32.66666667,5.333333333,0
0,1,0,0,0,0,0,0,0,4,3.176983106,1,30.26666667,6,0
0,0,0,0,0,1,0,0,0,3,4.63122312,1,32.89230769,7.166666667,2
0,1,0,0,0,0,0,0,0,5,4.110863483,1,30,6.222222222,0
0,0,0,0,0,0,0,1,0,4,3.760629804,1,28.13333333,9.2,0
0,1,0,0,0,0,0,0,0,4,3.308652495,1,34.8,6.666666667,1
0,0,0,0,1,0,0,0,0,3,3.931065007,1,29.81538462,8.6,2
1,0,0,0,0,0,0,0,0,7,3.332090452,1,31.64444444,4.545454545,0
0,1,0,0,0,0,0,0,0,4,3.251205502,1,33.49090909,8.166666667,0
0,0,0,0,0,0,0,0,1,5,3.875207074,1,29.81538462,5.5,0
0,1,0,0,0,0,0,0,0,4,3.658928113,1,29.85454545,6.833333333,0
1,0,0,0,0,0,0,0,0,6,3.438616016,1,37.38823529,5.333333333,0
0,1,0,0,0,0,0,0,0,4,3.148892739,1,32,7.2,1
0,0,0,0,0,1,0,0,0,4,4.27873449,1,34.17142857,8.857142857,2
0,1,0,0,0,0,0,0,0,6,3.283176128,1,31.4,5.444444444,0
0,1,0,0,0,0,0,0,0,5,4.024748626,1,33.49090909,7.333333333,0
0,0,0,0,1,0,0,0,0,3,3.940859808,1,32.89230769,7,0
0,1,0,0,0,0,0,0,0,5,3.705137183,1,39.04615385,6.428571429,1
0,0,0,0,0,1,0,0,0,6,4.684050651,1,28.45714286,7.833333333,0
0,1,0,0,0,0,0,0,0,4,2.918064034,1,34.8,5.625,0
0,1,0,0,0,0,0,0,0,5,3.662402314,1,32,8,0
0,0,0,0,1,0,0,0,0,3,4.144821206,1,31.31428571,7,1
0,1,0,0,0,0,0,0,0,6,3.33552436,1,34.17142857,7.714285714,1
0,1,0,0,0,0,0,0,0,6,4.880487746,2,31.67272727,5.333333333,1
0,0,0,0,0,0,0,0,1,7,7.284827545,2,31.46666667,6.285714286,2
0,1,0,0,0,0,0,0,0,11,4.606232743,2,38.9,5.8,1
0,1,0,0,0,0,0,0,0,3,4.542162943,1,39.15555556,6.666666667,1
0,1,0,0,0,0,0,0,0,4,4.091824138,2,29.28235294,6.125,1
0,1,0,0,0,0,0,0,0,4,4.526917823,1,40.66666667,6.6,2
0,1,0,0,0,0,0,0,0,5,5.326257888,2,28.51428571,5.666666667,1
0,1,0,0,0,0,0,0,0,9,5.560161389,2,37.48421053,7.181818182,1
0,1,0,0,0,0,0,0,0,4,4.211109718,2,32.33333333,6.571428571,1
0,1,0,0,0,0,0,0,0,6,4.343942259,1,43.33333333,6.857142857,1
0,1,0,0,0,0,0,0,0,3,4.311031821,0,26.73846154,5.375,1
0,1,0,0,0,0,0,0,0,9,5.765944356,2,35.69090909,4.888888889,1
0,1,0,0,0,0,0,0,0,3,3.569373529,1,34.71111111,6.6,0
0,1,0,0,0,0,0,0,0,7,4.186183839,2,34.67619048,6.545454545,0
0,1,0,0,0,0,0,0,0,10,6.016744379,3,33.33333333,4.952380952,0
0,1,0,0,0,0,0,0,0,4,4.091824138,2,29.28235294,5.75,1
0,1,0,0,0,0,0,0,0,4,4.526917823,1,40.66666667,6.7,2
0,1,0,0,0,0,0,0,0,5,5.326257888,2,27.21538462,6,2
0,1,0,0,0,0,0,0,0,9,6.508730033,2,40.2,5.8,2
0,1,0,0,0,0,0,0,0,3,4.004004117,1,34.71111111,5.666666667,1
0,1,0,0,0,0,0,0,0,6,5.72630561,2,34,6.9,1
0,1,0,0,0,0,0,0,0,4,4.197254399,0,31.4,5.444444444,1
0,0,1,0,0,0,0,0,0,3,5.741526541,1,40,6.285714286,0
0,1,0,0,0,0,0,0,0,3,3.985261837,1,34.71111111,6.6,1
0,1,0,0,0,0,0,0,0,4,3.773576744,2,29.66666667,5.857142857,0
0,1,0,0,0,0,0,0,0,5,4.606188426,2,29.66666667,5.285714286,1
0,1,0,0,0,0,0,0,0,5,5.279476509,3,29.90175439,6.454545455,0
0,1,0,0,0,0,0,0,0,2,3.957681667,1,36,5.571428571,0
0,1,0,0,0,0,0,0,0,5,5.94987587,2,32.33333333,6.5,1
0,1,0,0,0,0,0,0,0,3,3.585285857,1,33.2,7.5,1
0,1,0,0,0,0,0,0,0,4,3.980198276,1,34.71111111,6.8,1
0,0,1,0,0,0,0,0,0,3,6.925953438,1,38.2,5.4,2
0,0,1,0,0,0,0,0,0,5,5.49794345,0,33.9,4.555555556,1
0,1,0,0,0,0,0,0,0,7,5.323748597,5,24.75151515,4.411764706,2
0,1,0,0,0,0,0,0,0,7,5.253026804,2,33.2,4.666666667,1
0,0,1,0,0,0,0,0,0,4,4.492244984,1,38.13333333,7,1
0,1,0,0,0,0,0,0,0,3,4.385099867,2,26,4.75,1
0,1,0,0,0,0,0,0,0,4,3.801698908,1,31.46666667,5.142857143,2
0,0,1,0,0,0,0,0,0,4,5.240850674,2,35.73333333,6.666666667,0
0,1,0,0,0,0,0,0,0,5,4.719684141,2,35.33333333,6.625,1
0,1,0,0,0,0,0,0,0,6,4.536325524,2,31.37142857,6.833333333,0
0,1,0,0,0,0,0,0,0,6,4.343523501,3,28.2,5.571428571,0
1,0,0,0,0,0,0,0,0,7,5.247172112,1,35.03529412,5.222222222,1
1,0,0,0,0,0,0,0,0,22,4.994364123,3,35.01538462,5,1
0,1,0,0,0,0,0,0,0,3,3.891831725,1,38.2,4.8,0
0,1,0,0,0,0,0,0,0,8,6.906123377,3,32.63188406,6.916666667,0
0,0,0,0,0,1,0,0,0,7,4.206879457,3,28.08205128,5.818181818,0
0,0,0,0,0,1,0,0,0,6,6.546228002,3,29.46666667,5,1
0,0,0,0,0,1,0,0,0,3,4.517472616,1,35.33333333,5.5,1
0,0,0,0,0,1,0,0,0,3,7.547180101,2,31.29090909,5.6,1
0,1,0,0,0,0,0,0,0,6,5.058974703,1,38,7,2
0,0,0,0,0,1,0,0,0,5,5.464120459,1,39.74117647,7.6,2
0,0,0,0,0,1,0,0,0,7,4.805988549,2,31.16842105,7.111111111,1
0,0,0,0,0,0,0,1,0,8,4.878384022,2,33.49090909,6,1
0,1,0,0,0,0,0,0,0,11,6.161420565,3,33.73333333,6,1
0,1,0,0,0,0,0,0,0,9,4.733363143,3,33.2,6.384615385,1
0,1,0,0,0,0,0,0,0,7,5.359070847,2,37.48421053,6.692307692,1
0,1,0,0,0,0,0,0,0,3,3.826255781,1,35.73333333,7.5,0
0,1,0,0,0,0,0,0,0,3,3.334829477,1,34.71111111,6.8,1
0,1,0,0,0,0,0,0,0,3,4.060434317,1,38.2,7,2
0,1,0,0,0,0,0,0,0,4,3.613689437,2,33.36923077,5.428571429,1
0,1,0,0,0,0,0,0,0,3,3.185995999,1,37.08571429,7.333333333,0
0,1,0,0,0,0,0,0,0,3,3.477590128,1,31.37142857,6.25,0
0,1,0,0,0,0,0,0,0,4,2.961666832,1,33.2,8.25,0
0,0,0,0,1,0,0,0,0,9,5.878643622,0,25.33333333,3.272727273,1
0,1,0,0,0,0,0,0,0,5,3.816536211,1,32,5.6,0
0,0,0,1,0,0,0,0,0,3,3.771202719,1,31.46666667,6.25,0
0,1,0,0,0,0,0,0,0,3,3.6504397,1,40,6.5,0
0,1,0,0,0,0,0,0,0,5,3.963189646,1,29.85454545,8.8,1
0,0,0,1,0,0,0,0,0,4,3.425680531,2,22.8,6,2
0,1,0,0,0,0,0,0,0,3,3.780007834,2,26,5.25,0
0,1,0,0,0,0,0,0,0,10,4.802601619,2,33.13333333,6.583333333,1
0,1,0,0,0,0,0,0,0,5,4.489985231,1,40.76363636,7.285714286,2
0,1,0,0,0,0,0,0,0,3,3.970066492,2,36.44615385,5.285714286,2
0,0,1,0,0,0,0,0,0,4,3.513490172,2,34.22857143,6,1
0,0,0,1,0,0,0,0,0,7,4.232936715,1,30.75789474,5.9,2
0,1,0,0,0,0,0,0,0,3,3.126352048,1,34.71111111,6.6,1
0,1,0,0,0,0,0,0,0,6,6.294340513,2,35.7,6.75,1
0,1,0,0,0,0,0,0,0,8,4.20332226,3,31.4,6.625,2
0,0,0,1,0,0,0,0,0,7,4.373958828,1,33.86666667,5.7,2
1,0,0,0,0,0,0,0,0,7,4.467604235,1,36.08888889,5.818181818,2
0,1,0,0,0,0,0,0,0,11,4.922351018,1,37.89090909,6.818181818,2
0,1,0,0,0,0,0,0,0,7,3.864900854,2,33.36923077,6.8,1
1,0,0,0,0,0,0,0,0,7,4.43921204,1,42.75555556,6.666666667,2
0,0,0,1,0,0,0,0,0,10,4.205350254,2,34,6.307692308,2
1,0,0,0,0,0,0,0,0,6,4.556594887,1,41.4,6.9,2
1,0,0,0,0,0,0,0,0,8,3.995088564,1,36.07272727,4.333333333,1
0,0,0,0,0,1,0,0,0,7,5.421580674,1,34.17142857,4.714285714,1
0,0,0,0,0,1,0,0,0,4,5.252739634,1,34.8,5.375,0
1,0,0,0,0,0,0,0,0,5,4.339800366,1,34.17142857,5.125,1
1,0,0,0,0,0,0,0,0,6,4.474755789,1,40,6.230769231,1
1,0,0,0,0,0,0,0,0,7,4.270493447,1,31.64444444,6.2,1
1,0,0,0,0,0,0,0,0,9,5.112604354,1,34.25454545,5.636363636,2
1,0,0,0,0,0,0,0,0,5,4.344535449,1,31.31428571,5.714285714,1
1,0,0,0,0,0,0,0,0,5,4.579084689,1,35.33333333,5.333333333,2
1,0,0,0,0,0,0,0,0,6,4.62423362,1,25.62352941,6.428571429,1
1,0,0,0,0,0,0,0,0,5,4.07352955,1,34.17142857,5.25,0
1,0,0,0,0,0,0,0,0,9,4.236238974,1,35.06666667,4.818181818,1
1,0,0,0,0,0,0,0,0,9,4.959911042,1,35.6,4.846153846,2
1,0,0,0,0,0,0,0,0,7,4.613671742,1,33.86666667,5.444444444,2
0,0,0,0,0,1,0,0,0,8,4.23311116,1,40.50434783,4.461538462,2
1,0,0,0,0,0,0,0,0,6,4.530196909,1,32.68235294,6.555555556,1
1,0,0,0,0,0,0,0,0,8,4.459207631,1,37.02608696,5.666666667,1
1,0,0,0,0,0,0,0,0,8,5.286142359,2,35.90434783,5.615384615,0
1,0,0,0,0,0,0,0,0,8,4.5193987,1,36,5.7,1
0,1,0,0,0,0,0,0,0,6,4.645224543,1,43.34545455,5.111111111,0
1,0,0,0,0,0,0,0,0,8,5.638848473,1,38.8,5,0
1,0,0,0,0,0,0,0,0,7,4.535574906,1,36.08888889,6,1
1,0,0,0,0,0,0,0,0,7,6.014601563,1,37.07368421,5.6,1
0,1,0,0,0,0,0,0,0,6,5.337033988,1,32,4.5,0
1,0,0,0,0,0,0,0,0,8,4.748131492,1,39.6,5.5,1
1,0,0,0,0,0,0,0,0,10,5.58167275,1,44.65806452,5.263157895,1
1,0,0,0,0,0,0,0,0,9,4.604783571,1,32.86315789,5.777777778,1
1,0,0,0,0,0,0,0,0,7,4.184900883,1,34.96842105,5.545454545,0
1,0,0,0,0,0,0,0,0,10,5.285185161,1,38.09230769,5.230769231,1
1,0,0,0,0,0,0,0,0,9,4.584517575,1,41.26666667,6,1
1,0,0,0,0,0,0,0,0,8,5.162253672,1,36.97142857,5.272727273,1
1,0,0,0,0,0,0,0,0,7,4.573834616,1,34,5.545454545,1
1,0,0,0,0,0,0,0,0,13,4.831903597,1,37.8,5.4,0
1,0,0,0,0,0,0,0,0,10,5.466076088,1,40.42962963,5.461538462,1
1,0,0,0,0,0,0,0,0,8,4.58318972,1,38.87619048,6,0
1,0,0,0,0,0,0,0,0,9,4.631698007,1,37.93333333,6.142857143,1
1,0,0,0,0,0,0,0,0,9,5.160748324,1,38.76521739,5.692307692,1
